userid,placeid,datetime,categoryid,lat,lng
194912,884700,2010-06-01T01:34:13Z,5,33.3342213801,-111.8083441257
194912,884700,2010-05-25T21:14:24Z,5,33.3342213801,-111.8083441257
194912,884700,2010-05-23T03:45:43Z,5,33.3342213801,-111.8083441257
194912,884700,2010-05-03T20:19:31Z,5,33.3342213801,-111.8083441257
194912,884700,2010-04-16T18:14:58Z,5,33.3342213801,-111.8083441257
194912,884700,2010-04-09T16:55:53Z,5,33.3342213801,-111.8083441257
194912,884700,2010-04-06T17:12:29Z,5,33.3342213801,-111.8083441257
194912,7223871,2011-06-23T23:22:38Z,5,33.3347259119,-111.808366996
194912,7223871,2011-06-20T02:16:52Z,5,33.3347259119,-111.808366996
194912,7223871,2011-06-15T03:44:31Z,5,33.3347259119,-111.808366996
194912,7223871,2011-06-14T00:13:54Z,5,33.3347259119,-111.808366996
194912,7223871,2011-06-08T16:56:01Z,5,33.3347259119,-111.808366996
194912,7223871,2011-05-18T23:07:14Z,5,33.3347259119,-111.808366996
194912,7223871,2011-05-14T21:25:03Z,5,33.3347259119,-111.808366996
194912,7223871,2011-05-09T03:03:54Z,5,33.3347259119,-111.808366996
194912,7223871,2011-04-29T02:13:38Z,5,33.3347259119,-111.808366996
194912,7223871,2011-04-21T15:32:28Z,5,33.3347259119,-111.808366996
194912,7223871,2011-04-13T19:09:18Z,5,33.3347259119,-111.808366996
194912,1354930,2011-06-23T18:05:48Z,0,33.3485711142,-111.7903465033
194912,1354930,2011-06-22T18:05:37Z,0,33.3485711142,-111.7903465033
194912,1354930,2011-06-06T21:46:10Z,0,33.3485711142,-111.7903465033
194912,1354930,2011-05-25T20:59:42Z,0,33.3485711142,-111.7903465033
194912,1354930,2011-04-15T19:05:25Z,0,33.3485711142,-111.7903465033
194912,1354930,2011-03-25T21:50:09Z,0,33.3485711142,-111.7903465033
194912,1354930,2010-06-28T18:09:53Z,0,33.3485711142,-111.7903465033
194912,7439022,2011-06-22T22:40:28Z,5,33.3776820455,-111.9532628557
194912,62162,2011-06-22T22:17:22Z,4,33.3686711055,-111.9366288185
8984,62162,2009-10-25T15:19:10Z,4,33.3686711055,-111.9366288185
194912,471472,2011-06-22T22:14:49Z,5,33.4178395943,-111.9318544865
194912,942093,2011-06-22T16:29:32Z,5,33.3076828167,-111.8746332667
194912,942093,2010-06-17T00:55:07Z,5,33.3076828167,-111.8746332667
194912,431350,2011-06-22T16:27:36Z,5,33.3073743333,-111.87488895
194912,431350,2010-06-17T00:55:00Z,5,33.3073743333,-111.87488895
194912,2587306,2011-06-22T16:04:59Z,4,33.3039361,-111.841882017
194912,2587306,2011-06-20T18:04:18Z,4,33.3039361,-111.841882017
194912,2587306,2011-06-08T16:00:15Z,4,33.3039361,-111.841882017
194912,2587306,2011-06-07T00:15:38Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-27T16:34:01Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-26T15:52:43Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-17T01:17:03Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-11T15:35:57Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-10T00:58:39Z,4,33.3039361,-111.841882017
194912,2587306,2011-05-02T17:39:49Z,4,33.3039361,-111.841882017
194912,2587306,2011-04-26T01:19:54Z,4,33.3039361,-111.841882017
194912,2587306,2011-03-14T23:58:26Z,4,33.3039361,-111.841882017
194912,2587306,2011-03-07T23:45:24Z,4,33.3039361,-111.841882017
194912,2587306,2011-02-28T23:56:46Z,4,33.3039361,-111.841882017
194912,2587306,2011-02-09T16:07:54Z,4,33.3039361,-111.841882017
194912,2587306,2011-02-04T15:41:49Z,4,33.3039361,-111.841882017
194912,2587306,2011-02-02T16:12:51Z,4,33.3039361,-111.841882017
194912,2587306,2011-01-03T15:32:05Z,4,33.3039361,-111.841882017
194912,2587306,2010-12-31T17:50:04Z,4,33.3039361,-111.841882017
194912,2587306,2010-10-08T17:24:20Z,4,33.3039361,-111.841882017
194912,2587306,2010-09-14T16:05:43Z,4,33.3039361,-111.841882017
194912,2587306,2010-09-08T18:02:07Z,4,33.3039361,-111.841882017
194912,2587306,2010-09-02T15:52:33Z,4,33.3039361,-111.841882017
194912,2587306,2010-09-01T15:44:13Z,4,33.3039361,-111.841882017
194912,2587306,2010-08-31T15:30:52Z,4,33.3039361,-111.841882017
194912,2587306,2010-08-30T15:49:49Z,4,33.3039361,-111.841882017
194912,2587306,2010-08-28T00:55:20Z,4,33.3039361,-111.841882017
194912,6982522,2011-06-22T01:41:25Z,2,33.3362912861,-111.7573537121
194912,46328,2011-06-21T22:11:10Z,2,33.3344951,-111.8747301667
194912,46328,2010-08-28T04:03:52Z,2,33.3344951,-111.8747301667
194912,46328,2010-06-20T19:25:30Z,2,33.3344951,-111.8747301667
194912,7293904,2011-06-21T21:29:28Z,5,33.3192644,-111.9449774667
194912,946770,2011-06-21T21:08:06Z,5,33.3754492129,-111.8417698145
194912,946770,2011-06-16T20:54:03Z,5,33.3754492129,-111.8417698145
194912,946770,2011-06-10T17:09:15Z,5,33.3754492129,-111.8417698145
194912,946770,2010-12-31T18:01:26Z,5,33.3754492129,-111.8417698145
194912,946770,2010-12-29T17:20:41Z,5,33.3754492129,-111.8417698145
194912,946770,2010-08-14T00:56:31Z,5,33.3754492129,-111.8417698145
194912,946770,2010-07-25T20:11:42Z,5,33.3754492129,-111.8417698145
194912,946770,2010-07-15T17:08:36Z,5,33.3754492129,-111.8417698145
194912,946770,2010-07-06T17:51:15Z,5,33.3754492129,-111.8417698145
194912,946770,2010-06-29T21:15:32Z,5,33.3754492129,-111.8417698145
194912,946770,2010-06-20T23:09:40Z,5,33.3754492129,-111.8417698145
194912,946770,2010-06-01T18:17:35Z,5,33.3754492129,-111.8417698145
194912,946770,2010-05-28T22:32:43Z,5,33.3754492129,-111.8417698145
194912,946770,2010-05-20T22:57:08Z,5,33.3754492129,-111.8417698145
194912,946770,2010-05-03T20:43:51Z,5,33.3754492129,-111.8417698145
194912,946770,2010-04-29T18:18:24Z,5,33.3754492129,-111.8417698145
194912,946770,2010-04-23T18:15:08Z,5,33.3754492129,-111.8417698145
194912,946770,2010-04-15T18:02:33Z,5,33.3754492129,-111.8417698145
194912,1023923,2011-06-20T18:03:34Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-05-11T15:35:01Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-05-10T15:31:29Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-05-02T17:36:23Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-02-09T16:07:38Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-02-04T15:33:06Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-02-04T15:33:06Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-02-02T16:12:23Z,0,33.3052189333,-111.8380844167
194912,1023923,2011-01-03T15:23:59Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-12-31T17:49:42Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-10-08T17:23:47Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-09-14T16:05:19Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-09-02T15:52:12Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-09-01T15:43:59Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-08-31T15:30:35Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-08-30T15:49:39Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-08-28T00:40:09Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-08-19T15:32:41Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-08-17T15:58:40Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-07-08T15:21:38Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-28T23:26:48Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-24T17:11:47Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-23T22:11:17Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-18T18:11:13Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-17T23:37:42Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-04T02:58:33Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-06-03T20:24:58Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-05-24T19:53:45Z,0,33.3052189333,-111.8380844167
194912,1023923,2010-04-27T18:20:24Z,0,33.3052189333,-111.8380844167
194912,7527519,2011-06-19T23:44:40Z,5,33.3077500093,-111.7724276756
194912,7527464,2011-06-19T23:21:41Z,5,33.2350674809,-111.7200659958
194912,7136962,2011-06-19T23:06:23Z,5,33.266853909,-111.687175557
194912,845327,2011-06-18T23:29:39Z,0,33.3496174499,-111.7864573002
194912,845327,2011-06-13T23:58:35Z,0,33.3496174499,-111.7864573002
194912,845327,2011-06-06T21:44:44Z,0,33.3496174499,-111.7864573002
194912,845327,2011-05-24T16:12:58Z,0,33.3496174499,-111.7864573002
194912,845327,2011-05-09T18:55:12Z,0,33.3496174499,-111.7864573002
194912,845327,2011-05-05T15:19:42Z,0,33.3496174499,-111.7864573002
194912,845327,2011-04-27T20:15:44Z,0,33.3496174499,-111.7864573002
194912,845327,2011-04-21T15:25:22Z,0,33.3496174499,-111.7864573002
194912,845327,2011-04-15T15:22:42Z,0,33.3496174499,-111.7864573002
194912,845327,2011-04-14T15:15:30Z,0,33.3496174499,-111.7864573002
194912,845327,2011-03-22T18:43:57Z,0,33.3496174499,-111.7864573002
194912,845327,2011-02-01T21:54:39Z,0,33.3496174499,-111.7864573002
194912,845327,2011-01-27T21:50:33Z,0,33.3496174499,-111.7864573002
194912,845327,2010-10-08T22:57:54Z,0,33.3496174499,-111.7864573002
194912,845327,2010-10-08T01:48:41Z,0,33.3496174499,-111.7864573002
194912,845327,2010-10-04T15:20:33Z,0,33.3496174499,-111.7864573002
194912,845327,2010-09-20T17:20:51Z,0,33.3496174499,-111.7864573002
194912,845327,2010-09-19T17:25:01Z,0,33.3496174499,-111.7864573002
194912,845327,2010-08-25T15:17:39Z,0,33.3496174499,-111.7864573002
194912,845327,2010-08-09T19:28:59Z,0,33.3496174499,-111.7864573002
194912,845327,2010-07-15T16:48:34Z,0,33.3496174499,-111.7864573002
194912,845327,2010-07-07T20:40:01Z,0,33.3496174499,-111.7864573002
194912,845327,2010-07-06T17:36:46Z,0,33.3496174499,-111.7864573002
194912,845327,2010-07-02T17:52:14Z,0,33.3496174499,-111.7864573002
194912,845327,2010-06-22T17:18:10Z,0,33.3496174499,-111.7864573002
194912,845327,2010-06-17T23:17:36Z,0,33.3496174499,-111.7864573002
194912,845327,2010-06-02T18:03:09Z,0,33.3496174499,-111.7864573002
194912,845327,2010-06-01T18:06:24Z,0,33.3496174499,-111.7864573002
194912,845327,2010-06-01T01:30:09Z,0,33.3496174499,-111.7864573002
194912,845327,2010-05-27T18:10:30Z,0,33.3496174499,-111.7864573002
194912,845327,2010-05-13T22:29:02Z,0,33.3496174499,-111.7864573002
194912,845327,2010-05-04T18:06:41Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-22T18:15:33Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-18T20:53:32Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-16T19:38:12Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-15T18:17:33Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-14T18:16:10Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-13T18:38:09Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-07T18:23:56Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-05T18:07:01Z,0,33.3496174499,-111.7864573002
194912,845327,2010-04-01T18:11:10Z,0,33.3496174499,-111.7864573002
194912,1806134,2011-06-18T23:23:06Z,5,33.336713811,-111.790643475
194912,838233,2011-06-18T20:20:33Z,2,33.336096,-111.7904594167
194912,838233,2011-06-08T19:32:40Z,2,33.336096,-111.7904594167
194912,838233,2011-04-14T18:57:37Z,2,33.336096,-111.7904594167
194912,838233,2011-01-18T20:03:30Z,2,33.336096,-111.7904594167
194912,838233,2011-01-18T20:03:10Z,2,33.336096,-111.7904594167
194912,838233,2010-09-20T18:50:42Z,2,33.336096,-111.7904594167
194912,838233,2010-09-20T18:50:34Z,2,33.336096,-111.7904594167
194912,838233,2010-09-14T19:23:24Z,2,33.336096,-111.7904594167
194912,838233,2010-09-14T19:21:05Z,2,33.336096,-111.7904594167
194912,838233,2010-08-16T18:08:12Z,2,33.336096,-111.7904594167
194912,838233,2010-08-16T18:08:04Z,2,33.336096,-111.7904594167
194912,838233,2010-04-15T18:24:02Z,2,33.336096,-111.7904594167
194912,838233,2010-03-31T18:04:28Z,2,33.336096,-111.7904594167
194912,510471,2011-06-18T19:28:29Z,5,33.3112115,-111.7439345167
194912,510471,2011-03-06T02:53:48Z,5,33.3112115,-111.7439345167
194912,510471,2010-04-14T02:04:00Z,5,33.3112115,-111.7439345167
194912,7522636,2011-06-18T18:42:48Z,2,33.3115186987,-111.7428593338
194912,510425,2011-06-18T18:40:14Z,5,33.3109699833,-111.7434433333
194912,510425,2011-03-06T02:28:53Z,5,33.3109699833,-111.7434433333
194912,510425,2010-09-22T01:55:55Z,5,33.3109699833,-111.7434433333
194912,274795,2011-06-18T18:18:03Z,5,33.31123025,-111.7436336167
194912,274795,2011-03-06T02:37:01Z,5,33.31123025,-111.7436336167
194912,274795,2011-01-22T04:11:24Z,5,33.31123025,-111.7436336167
194912,274795,2010-08-21T03:11:29Z,5,33.31123025,-111.7436336167
194912,936824,2011-06-18T18:17:16Z,5,33.3112376111,-111.7432227731
194912,936824,2011-03-06T02:32:33Z,5,33.3112376111,-111.7432227731
194912,936824,2011-01-22T04:11:11Z,5,33.3112376111,-111.7432227731
194912,936824,2010-04-14T01:59:50Z,5,33.3112376111,-111.7432227731
194912,510458,2011-06-18T18:01:52Z,5,33.3110867833,-111.74414905
194912,936808,2011-06-18T17:52:38Z,4,33.3111188104,-111.7433837056
194912,936808,2011-06-14T04:06:41Z,4,33.3111188104,-111.7433837056
194912,936808,2011-05-22T04:34:00Z,4,33.3111188104,-111.7433837056
194912,936808,2011-03-14T01:53:17Z,4,33.3111188104,-111.7433837056
194912,936808,2011-03-06T02:37:59Z,4,33.3111188104,-111.7433837056
194912,936808,2011-01-22T03:34:37Z,4,33.3111188104,-111.7433837056
194912,936808,2010-04-14T01:54:23Z,4,33.3111188104,-111.7433837056
194912,510406,2011-06-18T17:19:52Z,5,33.3115889167,-111.7429642
194912,510406,2010-08-21T03:09:56Z,5,33.3115889167,-111.7429642
194912,127921,2011-06-18T02:46:15Z,5,33.2965656208,-111.754925251
194912,986293,2011-06-18T01:29:16Z,0,33.2206129536,-111.7576932907
194912,556826,2011-06-17T19:12:49Z,2,33.50011655,-111.9267588333
194912,556826,2011-04-06T19:19:19Z,2,33.50011655,-111.9267588333
194912,556826,2011-02-11T19:03:48Z,2,33.50011655,-111.9267588333
194912,556826,2011-01-07T19:12:08Z,2,33.50011655,-111.9267588333
194912,556826,2010-10-07T19:06:44Z,2,33.50011655,-111.9267588333
194912,556826,2010-09-09T18:14:26Z,2,33.50011655,-111.9267588333
194912,556826,2010-07-15T18:03:02Z,2,33.50011655,-111.9267588333
194912,556826,2010-06-22T20:19:57Z,2,33.50011655,-111.9267588333
8031,556826,2011-03-16T17:09:47Z,2,33.50011655,-111.9267588333
194912,346051,2011-06-17T02:56:13Z,5,33.3033627916,-111.75760746
194912,317996,2011-06-17T02:48:55Z,5,33.3338325,-111.77189725
194912,317996,2011-06-10T18:11:25Z,5,33.3338325,-111.77189725
194912,317996,2011-04-20T22:49:59Z,5,33.3338325,-111.77189725
194912,317996,2011-04-14T23:23:57Z,5,33.3338325,-111.77189725
194912,7168320,2011-06-17T01:59:38Z,0,33.3485325706,-111.7372875021
194912,7168320,2011-06-16T02:12:39Z,0,33.3485325706,-111.7372875021
194912,7168320,2011-06-15T01:55:18Z,0,33.3485325706,-111.7372875021
194912,7168320,2011-06-14T01:45:41Z,0,33.3485325706,-111.7372875021
194912,7168320,2011-04-02T15:40:26Z,0,33.3485325706,-111.7372875021
194912,369101,2011-06-17T01:01:50Z,1,33.4165852667,-111.8358751833
194912,369101,2011-04-15T21:11:20Z,1,33.4165852667,-111.8358751833
194912,369101,2011-04-03T22:35:50Z,1,33.4165852667,-111.8358751833
194912,369101,2011-03-12T21:10:03Z,1,33.4165852667,-111.8358751833
194912,369101,2011-02-10T22:50:49Z,1,33.4165852667,-111.8358751833
194912,369101,2010-08-21T21:44:00Z,1,33.4165852667,-111.8358751833
194912,369101,2010-07-25T21:09:06Z,1,33.4165852667,-111.8358751833
194912,369101,2010-07-17T21:08:03Z,1,33.4165852667,-111.8358751833
194912,369101,2010-06-19T20:53:22Z,1,33.4165852667,-111.8358751833
8031,369101,2011-03-16T23:10:14Z,1,33.4165852667,-111.8358751833
194912,7063216,2011-06-16T21:08:56Z,4,33.4150838379,-111.8314584349
194912,7063216,2011-05-04T19:56:23Z,4,33.4150838379,-111.8314584349
194912,7063216,2011-04-03T20:56:19Z,4,33.4150838379,-111.8314584349
194912,7063216,2011-03-12T21:50:20Z,4,33.4150838379,-111.8314584349
194912,898017,2011-06-16T21:08:26Z,0,33.4180493167,-111.8309599
194912,898017,2011-05-04T19:55:54Z,0,33.4180493167,-111.8309599
194912,898017,2011-02-07T15:35:37Z,0,33.4180493167,-111.8309599
194912,898017,2011-01-11T16:17:23Z,0,33.4180493167,-111.8309599
194912,898017,2010-12-29T18:10:39Z,0,33.4180493167,-111.8309599
194912,898017,2010-09-08T15:55:30Z,0,33.4180493167,-111.8309599
194912,898017,2010-09-05T22:29:24Z,0,33.4180493167,-111.8309599
194912,898017,2010-07-17T20:47:50Z,0,33.4180493167,-111.8309599
194912,898017,2010-04-26T18:13:27Z,0,33.4180493167,-111.8309599
194912,898017,2010-04-08T18:19:03Z,0,33.4180493167,-111.8309599
194912,455269,2011-06-16T21:07:43Z,0,33.4177608833,-111.8308712167
194912,455269,2011-02-07T15:35:52Z,0,33.4177608833,-111.8308712167
194912,455269,2011-01-11T16:16:51Z,0,33.4177608833,-111.8308712167
194912,455269,2010-12-29T18:10:15Z,0,33.4177608833,-111.8308712167
194912,455269,2010-09-05T22:29:31Z,0,33.4177608833,-111.8308712167
194912,455269,2010-07-17T20:47:58Z,0,33.4177608833,-111.8308712167
194912,455269,2010-06-19T21:40:14Z,0,33.4177608833,-111.8308712167
194912,427961,2011-06-16T02:54:43Z,2,33.3787057167,-111.8098985833
194912,427961,2010-10-08T02:22:13Z,2,33.3787057167,-111.8098985833
194912,456609,2011-06-16T02:01:03Z,5,33.3484317333,-111.75636875
194912,456609,2011-04-15T00:26:58Z,5,33.3484317333,-111.75636875
194912,991055,2011-06-15T02:53:08Z,2,33.37475045,-111.8077272333
194912,991055,2011-03-05T15:09:23Z,2,33.37475045,-111.8077272333
194912,991055,2011-01-04T17:09:34Z,2,33.37475045,-111.8077272333
194912,991055,2011-01-02T15:03:17Z,2,33.37475045,-111.8077272333
194912,991055,2010-05-25T17:21:04Z,2,33.37475045,-111.8077272333
194912,991055,2010-04-22T16:00:59Z,2,33.37475045,-111.8077272333
194912,510716,2011-06-14T03:37:09Z,5,33.3093614377,-111.7428123951
194912,510716,2011-05-22T03:54:45Z,5,33.3093614377,-111.7428123951
194912,510716,2011-03-06T03:41:26Z,5,33.3093614377,-111.7428123951
194912,510716,2010-08-21T02:09:15Z,5,33.3093614377,-111.7428123951
194912,510220,2011-06-14T03:23:38Z,5,33.31005375,-111.7430607833
194912,510220,2011-05-22T03:27:51Z,5,33.31005375,-111.7430607833
194912,510220,2011-03-26T00:18:13Z,5,33.31005375,-111.7430607833
194912,510220,2011-03-06T03:17:47Z,5,33.31005375,-111.7430607833
194912,589163,2011-06-14T02:46:44Z,5,33.3089255167,-111.7450540667
194912,7171684,2011-06-14T02:46:17Z,5,33.308690867,-111.745975133
194912,7171684,2011-05-21T15:34:32Z,5,33.308690867,-111.745975133
194912,7171684,2011-05-13T02:20:26Z,5,33.308690867,-111.745975133
194912,305238,2011-06-14T00:02:12Z,5,33.3338823833,-111.7907334833
194912,305238,2011-05-24T22:11:05Z,5,33.3338823833,-111.7907334833
194912,305238,2011-04-08T21:36:20Z,5,33.3338823833,-111.7907334833
194912,305238,2011-01-26T20:08:41Z,5,33.3338823833,-111.7907334833
194912,305238,2010-08-30T15:39:17Z,5,33.3338823833,-111.7907334833
194912,305238,2010-06-17T23:25:07Z,5,33.3338823833,-111.7907334833
194912,305238,2010-05-04T18:11:58Z,5,33.3338823833,-111.7907334833
194912,1055060,2011-06-12T23:44:22Z,2,33.3178359667,-111.8411278167
194912,1055060,2011-03-30T00:58:03Z,2,33.3178359667,-111.8411278167
194912,1055060,2011-03-01T00:52:34Z,2,33.3178359667,-111.8411278167
194912,1055060,2011-01-11T17:48:49Z,2,33.3178359667,-111.8411278167
194912,1055060,2010-09-08T18:06:34Z,2,33.3178359667,-111.8411278167
194912,1055060,2010-07-01T01:08:42Z,2,33.3178359667,-111.8411278167
194912,1055060,2010-05-02T19:02:37Z,2,33.3178359667,-111.8411278167
194912,254133,2011-06-10T17:48:16Z,5,33.3480020867,-111.7186267208
194912,254133,2011-05-24T16:35:16Z,5,33.3480020867,-111.7186267208
194912,254133,2011-05-06T21:27:58Z,5,33.3480020867,-111.7186267208
194912,254133,2011-04-27T20:26:15Z,5,33.3480020867,-111.7186267208
194912,254133,2011-04-14T23:57:08Z,5,33.3480020867,-111.7186267208
194912,254133,2011-04-04T19:15:48Z,5,33.3480020867,-111.7186267208
194912,533528,2011-06-10T17:22:18Z,5,33.378715885,-111.7229806502
194912,7078708,2011-06-10T17:02:41Z,5,33.37950975,-111.843411133
194912,7078708,2011-05-28T17:53:22Z,5,33.37950975,-111.843411133
194912,7078708,2011-05-17T02:05:10Z,5,33.37950975,-111.843411133
194912,7078708,2011-05-10T22:50:56Z,5,33.37950975,-111.843411133
194912,7078708,2011-05-05T15:41:05Z,5,33.37950975,-111.843411133
194912,7078708,2011-05-05T02:50:06Z,5,33.37950975,-111.843411133
194912,7078708,2011-04-28T21:10:46Z,5,33.37950975,-111.843411133
194912,7078708,2011-04-09T17:11:06Z,5,33.37950975,-111.843411133
194912,7078708,2011-03-26T16:49:54Z,5,33.37950975,-111.843411133
194912,7078708,2011-03-15T21:22:30Z,5,33.37950975,-111.843411133
194912,4131353,2011-06-10T17:02:18Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-05-28T17:53:40Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-05-17T02:05:57Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-05-10T22:50:45Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-05-05T15:41:15Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-05-05T02:48:37Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-04-28T21:10:57Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-04-09T17:10:55Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-03-26T16:49:45Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-03-15T21:21:11Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-03-01T20:11:31Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-02-24T20:55:28Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-02-23T21:38:29Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-02-17T18:11:16Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-02-12T22:10:30Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-02-07T16:08:50Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-01-31T23:53:17Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-01-26T01:13:07Z,5,33.3792165909,-111.8438136578
194912,4131353,2011-01-11T17:21:38Z,5,33.3792165909,-111.8438136578
194912,4131353,2010-10-09T19:42:06Z,5,33.3792165909,-111.8438136578
194912,4131353,2010-10-07T18:39:15Z,5,33.3792165909,-111.8438136578
194912,4131353,2010-10-03T18:02:21Z,5,33.3792165909,-111.8438136578
194912,4131353,2010-09-26T03:11:54Z,5,33.3792165909,-111.8438136578
194912,4131353,2010-09-21T02:58:49Z,5,33.3792165909,-111.8438136578
194912,6838713,2011-06-08T16:11:02Z,0,33.30119631,-111.841034918
194912,6838713,2011-05-10T01:15:31Z,0,33.30119631,-111.841034918
194912,6838713,2011-02-04T15:41:31Z,0,33.30119631,-111.841034918
194912,1049331,2011-06-08T15:59:53Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-06-07T00:26:55Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-27T16:34:35Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-26T15:53:01Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-17T01:00:17Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-10T15:38:41Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-10T01:08:49Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-05-02T17:42:59Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-04-26T01:25:17Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-03-15T00:14:17Z,4,33.3039008036,-111.8397581577
194912,1049331,2011-03-01T00:12:26Z,4,33.3039008036,-111.8397581577
194912,1049331,2010-08-25T22:08:31Z,4,33.3039008036,-111.8397581577
194912,1049331,2010-07-23T19:55:22Z,4,33.3039008036,-111.8397581577
194912,1049331,2010-06-25T18:15:48Z,4,33.3039008036,-111.8397581577
194912,1049331,2010-05-01T21:33:39Z,4,33.3039008036,-111.8397581577
194912,6762977,2011-06-06T01:18:36Z,1,34.5758363348,-111.8824880238
194912,6762977,2011-01-16T03:05:41Z,1,34.5758363348,-111.8824880238
194912,549078,2011-06-06T00:20:29Z,5,35.2231149336,-111.581236124
194912,891252,2011-06-05T23:30:46Z,5,35.8754174667,-111.41326375
194912,7471181,2011-06-05T21:38:16Z,4,36.8790463545,-111.5105488423
194912,7471181,2011-06-05T13:16:38Z,4,36.8790463545,-111.5105488423
194912,7466705,2011-06-05T20:53:11Z,6,36.935715563,-111.4833753737
194912,7466705,2011-06-04T15:52:55Z,6,36.935715563,-111.4833753737
194912,740380,2011-06-05T20:52:01Z,4,36.9355589333,-111.4858065333
194912,740380,2011-06-04T18:01:35Z,4,36.9355589333,-111.4858065333
194912,506843,2011-06-05T18:26:49Z,6,36.9354116833,-111.4839226
194912,506843,2011-06-04T03:51:33Z,6,36.9354116833,-111.4839226
194912,5498948,2011-06-05T13:07:09Z,6,36.915087062,-111.454904699
194912,5498948,2011-06-04T12:25:03Z,6,36.915087062,-111.454904699
194912,5498948,2011-06-04T03:49:19Z,6,36.915087062,-111.454904699
194912,5535186,2011-06-05T03:21:17Z,5,36.916518105,-111.458000056
194912,5559240,2011-06-05T01:56:17Z,5,36.919887087,-111.458732541
194912,5559036,2011-06-05T01:21:31Z,2,36.9204856173,-111.4588844776
194912,3742037,2011-06-04T18:58:28Z,4,36.994024717,-111.486831883
194912,7466710,2011-06-04T15:53:32Z,4,36.9377249252,-111.4843714212
194912,506842,2011-06-04T03:51:02Z,6,36.93619375,-111.4805804667
194912,7463673,2011-06-04T03:48:55Z,0,36.9149108812,-111.4658167499
194912,7256524,2011-05-31T01:20:56Z,4,36.0146480799,-114.7364044189
194912,6843027,2011-05-31T01:19:35Z,4,36.0363576,-114.70935758
194912,6763635,2011-05-30T21:54:21Z,5,35.194176783,-111.634845867
194912,6763635,2011-04-24T22:10:04Z,5,35.194176783,-111.634845867
