userid,placeid,datetime,categoryid,lat,lng
73156,188504,2010-06-26T01:22:57Z,2,34.7479775575,-92.2677111626
73156,188504,2010-03-14T00:13:04Z,2,34.7479775575,-92.2677111626
21919,188504,2011-06-24T17:59:42Z,2,34.7479775575,-92.2677111626
62250,188504,2010-03-23T00:00:19Z,2,34.7479775575,-92.2677111626
261341,1130931,2010-06-16T23:33:52Z,5,34.8307708613,-92.3958465782
261341,1250241,2010-06-09T18:10:18Z,5,34.83826482,-92.27983629
261341,204709,2010-06-09T17:17:57Z,5,34.8104687,-92.2068889667
261341,166102,2010-06-04T17:24:53Z,2,35.0861419,-92.4709968833
261341,166102,2010-06-02T18:01:44Z,2,35.0861419,-92.4709968833
261341,358440,2010-05-23T18:33:20Z,2,35.0925399,-92.4702888167
34220,358440,2010-03-02T17:59:43Z,2,35.0925399,-92.4702888167
261341,510430,2010-05-23T01:57:18Z,2,35.0873138167,-92.4717431167
34220,510430,2010-08-31T16:50:14Z,2,35.0873138167,-92.4717431167
34220,510430,2010-08-07T17:38:52Z,2,35.0873138167,-92.4717431167
34220,510430,2010-08-04T16:42:03Z,2,35.0873138167,-92.4717431167
34220,510430,2010-05-11T17:11:46Z,2,35.0873138167,-92.4717431167
21919,510430,2010-02-19T18:30:50Z,2,35.0873138167,-92.4717431167
261341,69782,2010-05-21T01:59:55Z,3,34.75542955,-92.3930827167
261341,1143417,2010-05-20T16:49:47Z,2,35.07297378,-92.47055578
261341,762376,2010-05-17T03:18:21Z,5,35.2808270167,-93.0932126
261341,762376,2010-05-16T19:45:47Z,5,35.2808270167,-93.0932126
261341,762376,2010-05-11T22:43:39Z,5,35.2808270167,-93.0932126
34220,762376,2010-05-30T19:15:45Z,5,35.2808270167,-93.0932126
261341,533315,2010-05-15T17:05:44Z,2,35.092939,-92.4690561833
34220,533315,2010-03-13T18:58:59Z,2,35.092939,-92.4690561833
261341,265067,2010-05-14T16:50:32Z,2,35.0704438597,-92.4641471554
34220,265067,2010-09-30T23:45:34Z,2,35.0704438597,-92.4641471554
34220,265067,2010-07-02T17:56:21Z,2,35.0704438597,-92.4641471554
34220,265067,2010-06-24T15:57:44Z,2,35.0704438597,-92.4641471554
34220,265067,2010-05-21T19:42:51Z,2,35.0704438597,-92.4641471554
34220,265067,2010-04-21T16:59:35Z,2,35.0704438597,-92.4641471554
34220,265067,2009-12-24T18:00:48Z,2,35.0704438597,-92.4641471554
261341,238126,2010-05-14T01:39:25Z,2,35.0902589,-92.4382696167
34220,238126,2010-07-01T22:58:52Z,2,35.0902589,-92.4382696167
34220,238126,2010-04-18T18:02:02Z,2,35.0902589,-92.4382696167
34220,238126,2010-04-16T16:37:44Z,2,35.0902589,-92.4382696167
261341,352605,2010-05-13T01:57:19Z,5,34.7537287667,-92.342583
74630,352605,2010-12-03T19:47:20Z,5,34.7537287667,-92.342583
74630,352605,2010-02-10T20:00:33Z,5,34.7537287667,-92.342583
74630,352605,2010-01-09T19:45:07Z,5,34.7537287667,-92.342583
261341,1099564,2010-05-11T17:19:50Z,0,35.3508072667,-94.3326111833
261341,1091254,2010-05-10T01:56:23Z,5,35.0896767575,-92.4710767215
34220,1091254,2010-05-31T17:29:46Z,5,35.0896767575,-92.4710767215
119570,1109300,2011-03-09T18:59:13Z,5,34.752419483,-92.344022201
79230,403077,2011-06-26T23:20:42Z,2,35.3468505167,-94.3411127667
79230,403077,2011-05-28T18:24:58Z,2,35.3468505167,-94.3411127667
79230,403077,2011-02-18T00:41:21Z,2,35.3468505167,-94.3411127667
79230,403077,2011-01-01T18:57:55Z,2,35.3468505167,-94.3411127667
79230,403077,2010-11-21T18:34:00Z,2,35.3468505167,-94.3411127667
79230,403077,2010-09-11T23:11:33Z,2,35.3468505167,-94.3411127667
79230,403077,2010-08-15T23:57:40Z,2,35.3468505167,-94.3411127667
79230,403077,2010-01-17T19:29:27Z,2,35.3468505167,-94.3411127667
79230,462206,2011-06-26T00:32:17Z,2,35.3724933167,-94.4164769333
79230,462206,2010-04-29T16:54:25Z,2,35.3724933167,-94.4164769333
79230,462206,2010-01-27T19:13:42Z,2,35.3724933167,-94.4164769333
79230,7129490,2011-06-24T02:42:42Z,2,35.351987445,-94.348443509
79230,7129490,2011-05-20T16:01:22Z,2,35.351987445,-94.348443509
79230,7129490,2011-05-20T01:59:02Z,2,35.351987445,-94.348443509
79230,7129490,2011-04-05T18:23:11Z,2,35.351987445,-94.348443509
79230,7129490,2011-03-31T21:55:03Z,2,35.351987445,-94.348443509
79230,7129490,2011-03-28T20:22:35Z,2,35.351987445,-94.348443509
79230,7129490,2011-03-27T21:01:52Z,2,35.351987445,-94.348443509
79230,7129490,2011-03-26T01:00:25Z,2,35.351987445,-94.348443509
79230,462492,2011-06-21T11:19:47Z,0,35.370233922,-94.4216108322
79230,462492,2011-06-20T12:18:29Z,0,35.370233922,-94.4216108322
79230,462492,2011-06-17T12:05:36Z,0,35.370233922,-94.4216108322
79230,462492,2011-06-15T11:58:38Z,0,35.370233922,-94.4216108322
79230,462492,2011-06-02T21:10:04Z,0,35.370233922,-94.4216108322
79230,462492,2011-05-26T14:02:17Z,0,35.370233922,-94.4216108322
79230,462492,2011-01-05T19:27:16Z,0,35.370233922,-94.4216108322
79230,462492,2010-08-24T00:36:59Z,0,35.370233922,-94.4216108322
79230,462492,2010-08-22T18:48:44Z,0,35.370233922,-94.4216108322
79230,462492,2010-08-18T22:23:24Z,0,35.370233922,-94.4216108322
79230,462492,2010-07-18T22:59:14Z,0,35.370233922,-94.4216108322
79230,462492,2010-07-02T22:10:44Z,0,35.370233922,-94.4216108322
79230,462492,2010-07-01T23:58:04Z,0,35.370233922,-94.4216108322
79230,462492,2010-01-27T20:22:49Z,0,35.370233922,-94.4216108322
79230,4760947,2011-06-21T01:17:52Z,2,35.335996083,-94.17740015
79230,948565,2011-06-20T23:36:11Z,5,35.3247690167,-94.4122360667
79230,948565,2011-06-17T01:48:20Z,5,35.3247690167,-94.4122360667
79230,948565,2011-06-14T22:41:07Z,5,35.3247690167,-94.4122360667
79230,948565,2011-06-08T00:48:38Z,5,35.3247690167,-94.4122360667
79230,948565,2011-06-04T20:46:46Z,5,35.3247690167,-94.4122360667
79230,948565,2011-06-03T01:12:37Z,5,35.3247690167,-94.4122360667
79230,948565,2011-05-28T01:35:06Z,5,35.3247690167,-94.4122360667
79230,948565,2011-05-20T00:11:25Z,5,35.3247690167,-94.4122360667
79230,948565,2011-05-14T17:26:35Z,5,35.3247690167,-94.4122360667
79230,948565,2011-05-11T00:02:19Z,5,35.3247690167,-94.4122360667
79230,948565,2011-04-30T01:01:22Z,5,35.3247690167,-94.4122360667
79230,948565,2011-04-18T00:01:17Z,5,35.3247690167,-94.4122360667
79230,948565,2011-04-16T17:14:13Z,5,35.3247690167,-94.4122360667
79230,948565,2011-04-14T22:25:23Z,5,35.3247690167,-94.4122360667
79230,948565,2011-02-19T16:20:27Z,5,35.3247690167,-94.4122360667
79230,948565,2011-02-19T00:03:05Z,5,35.3247690167,-94.4122360667
79230,948565,2011-02-12T15:58:03Z,5,35.3247690167,-94.4122360667
79230,948565,2011-01-22T14:54:54Z,5,35.3247690167,-94.4122360667
79230,948565,2011-01-22T00:55:40Z,5,35.3247690167,-94.4122360667
79230,948565,2011-01-18T23:20:27Z,5,35.3247690167,-94.4122360667
79230,948565,2011-01-15T01:55:53Z,5,35.3247690167,-94.4122360667
79230,948565,2011-01-08T16:39:51Z,5,35.3247690167,-94.4122360667
79230,948565,2010-12-04T00:37:19Z,5,35.3247690167,-94.4122360667
79230,948565,2010-06-15T01:49:18Z,5,35.3247690167,-94.4122360667
79230,948565,2010-06-08T00:26:48Z,5,35.3247690167,-94.4122360667
79230,948565,2010-05-28T01:23:08Z,5,35.3247690167,-94.4122360667
79230,948565,2010-05-18T00:11:12Z,5,35.3247690167,-94.4122360667
79230,948565,2010-04-15T22:36:02Z,5,35.3247690167,-94.4122360667
79230,323058,2011-06-15T19:45:41Z,5,35.3776902626,-94.4189681145
79230,323058,2011-06-06T18:19:52Z,5,35.3776902626,-94.4189681145
79230,323058,2011-04-18T18:22:53Z,5,35.3776902626,-94.4189681145
79230,323058,2011-04-11T18:27:11Z,5,35.3776902626,-94.4189681145
79230,323058,2011-04-06T17:52:42Z,5,35.3776902626,-94.4189681145
79230,323058,2011-03-26T13:20:59Z,5,35.3776902626,-94.4189681145
79230,323058,2011-03-16T17:39:23Z,5,35.3776902626,-94.4189681145
79230,323058,2011-01-05T16:46:19Z,5,35.3776902626,-94.4189681145
79230,323058,2011-01-04T22:20:02Z,5,35.3776902626,-94.4189681145
79230,323058,2010-11-27T15:11:13Z,5,35.3776902626,-94.4189681145
79230,323058,2010-10-25T15:27:32Z,5,35.3776902626,-94.4189681145
79230,323058,2010-10-04T17:37:59Z,5,35.3776902626,-94.4189681145
79230,323058,2010-09-01T16:20:43Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-20T12:56:46Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-16T14:31:27Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-13T09:54:06Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-08T02:23:23Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-03T03:15:24Z,5,35.3776902626,-94.4189681145
79230,323058,2010-08-02T00:52:27Z,5,35.3776902626,-94.4189681145
79230,323058,2010-07-19T15:51:18Z,5,35.3776902626,-94.4189681145
79230,323058,2010-07-05T12:37:20Z,5,35.3776902626,-94.4189681145
79230,323058,2010-07-03T00:31:23Z,5,35.3776902626,-94.4189681145
79230,323058,2010-07-01T23:58:26Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-24T13:47:43Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-21T14:33:33Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-18T17:02:33Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-18T00:17:38Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-17T00:46:31Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-16T01:49:10Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-14T12:57:20Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-12T19:03:23Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-08T21:26:38Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-07T13:01:02Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-06T17:49:24Z,5,35.3776902626,-94.4189681145
79230,323058,2010-06-05T19:28:16Z,5,35.3776902626,-94.4189681145
79230,323058,2010-05-31T12:22:17Z,5,35.3776902626,-94.4189681145
79230,323058,2010-05-25T16:23:57Z,5,35.3776902626,-94.4189681145
79230,323058,2010-05-08T21:00:03Z,5,35.3776902626,-94.4189681145
79230,323058,2010-05-05T17:39:27Z,5,35.3776902626,-94.4189681145
79230,323058,2010-05-03T18:35:30Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-30T17:50:37Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-29T22:30:57Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-28T15:34:44Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-27T21:23:47Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-26T17:41:26Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-14T15:55:07Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-09T17:49:56Z,5,35.3776902626,-94.4189681145
79230,323058,2010-04-07T15:45:47Z,5,35.3776902626,-94.4189681145
79230,323058,2010-02-04T19:16:10Z,5,35.3776902626,-94.4189681145
79230,323058,2010-02-02T20:26:54Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-31T21:47:35Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-30T21:46:30Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-29T18:16:06Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-27T17:08:58Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-27T03:16:05Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-25T18:57:32Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-23T21:07:09Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-21T14:28:04Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-20T17:00:08Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-19T15:01:33Z,5,35.3776902626,-94.4189681145
79230,323058,2010-01-04T14:48:53Z,5,35.3776902626,-94.4189681145
79230,1258580,2011-06-07T14:13:09Z,5,35.3720582333,-94.3904968
79230,68337,2011-06-05T13:57:34Z,0,35.3079256833,-94.4021649833
79230,68337,2011-06-02T00:00:35Z,0,35.3079256833,-94.4021649833
79230,68337,2011-05-29T16:01:56Z,0,35.3079256833,-94.4021649833
79230,68337,2011-05-21T21:13:21Z,0,35.3079256833,-94.4021649833
79230,68337,2011-05-01T15:44:54Z,0,35.3079256833,-94.4021649833
79230,68337,2011-04-24T12:06:57Z,0,35.3079256833,-94.4021649833
79230,68337,2011-04-20T00:08:25Z,0,35.3079256833,-94.4021649833
79230,68337,2011-04-03T14:32:55Z,0,35.3079256833,-94.4021649833
79230,68337,2011-03-27T14:32:31Z,0,35.3079256833,-94.4021649833
79230,432270,2011-06-01T20:06:54Z,2,35.3542811667,-94.3506682
79230,432270,2011-04-04T15:14:02Z,2,35.3542811667,-94.3506682
79230,432270,2010-05-07T18:11:23Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-30T19:25:59Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-28T20:28:03Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-26T18:27:20Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-13T16:37:10Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-12T19:32:30Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-06T18:23:10Z,2,35.3542811667,-94.3506682
79230,432270,2010-04-05T18:36:34Z,2,35.3542811667,-94.3506682
79230,432270,2010-02-04T22:01:05Z,2,35.3542811667,-94.3506682
79230,432270,2010-02-04T12:10:07Z,2,35.3542811667,-94.3506682
79230,432270,2010-02-03T19:40:27Z,2,35.3542811667,-94.3506682
79230,432270,2010-02-02T22:03:59Z,2,35.3542811667,-94.3506682
79230,432270,2010-01-28T15:08:02Z,2,35.3542811667,-94.3506682
79230,432270,2010-01-22T20:41:49Z,2,35.3542811667,-94.3506682
79230,7427774,2011-05-28T20:03:18Z,2,35.470603086,-94.355335226
79230,7427774,2011-05-26T21:43:36Z,2,35.470603086,-94.355335226
79230,7431455,2011-05-27T19:09:48Z,0,36.34759134,-94.17580902
79230,704799,2011-05-21T15:12:23Z,2,35.3402360167,-94.4223775333
79230,704799,2011-04-03T10:58:28Z,2,35.3402360167,-94.4223775333
79230,1171942,2011-05-14T15:44:55Z,2,35.2123911667,-94.2557267667
79230,1171942,2011-04-23T15:23:06Z,2,35.2123911667,-94.2557267667
79230,1171942,2011-03-12T15:34:48Z,2,35.2123911667,-94.2557267667
79230,313055,2011-05-09T15:10:16Z,2,35.3725367,-94.3947401667
79230,313055,2011-04-02T19:00:59Z,2,35.3725367,-94.3947401667
79230,313055,2011-03-31T17:31:25Z,2,35.3725367,-94.3947401667
79230,313055,2011-02-04T20:55:59Z,2,35.3725367,-94.3947401667
79230,313055,2010-11-18T02:58:21Z,2,35.3725367,-94.3947401667
79230,313055,2010-08-16T20:31:33Z,2,35.3725367,-94.3947401667
79230,313055,2010-02-02T13:29:15Z,2,35.3725367,-94.3947401667
79230,313055,2010-01-20T20:50:29Z,2,35.3725367,-94.3947401667
79230,7339195,2011-05-06T14:57:01Z,0,35.35970598,-94.3307259
79230,5757864,2011-05-02T14:01:40Z,0,35.38864398,-94.42198944
79230,5757864,2010-10-18T18:00:20Z,0,35.38864398,-94.42198944
79230,7319301,2011-05-01T21:13:36Z,1,35.43814982,-94.345445009
79230,1359836,2011-04-19T14:09:07Z,0,35.38436965,-94.372854483
79230,951240,2011-04-05T12:40:06Z,2,35.3275846833,-94.4064577
79230,951240,2011-02-20T15:18:46Z,2,35.3275846833,-94.4064577
79230,951240,2011-01-22T14:29:48Z,2,35.3275846833,-94.4064577
79230,951240,2010-04-16T12:20:15Z,2,35.3275846833,-94.4064577
79230,402145,2011-04-03T15:21:05Z,0,35.3613609,-94.3899077667
79230,402145,2011-03-26T23:48:37Z,0,35.3613609,-94.3899077667
79230,402145,2010-09-12T15:14:58Z,0,35.3613609,-94.3899077667
79230,402145,2010-09-11T12:03:48Z,0,35.3613609,-94.3899077667
79230,402145,2010-09-05T14:47:43Z,0,35.3613609,-94.3899077667
79230,402145,2010-08-15T14:41:34Z,0,35.3613609,-94.3899077667
79230,402145,2010-08-08T15:32:09Z,0,35.3613609,-94.3899077667
79230,402145,2010-08-01T16:00:02Z,0,35.3613609,-94.3899077667
79230,402145,2010-07-25T14:44:19Z,0,35.3613609,-94.3899077667
79230,402145,2010-07-04T17:47:02Z,0,35.3613609,-94.3899077667
79230,402145,2010-06-13T14:14:36Z,0,35.3613609,-94.3899077667
79230,402145,2010-06-06T15:54:30Z,0,35.3613609,-94.3899077667
79230,402145,2010-05-30T12:58:27Z,0,35.3613609,-94.3899077667
79230,402145,2010-05-23T12:49:05Z,0,35.3613609,-94.3899077667
79230,402145,2010-05-09T14:57:02Z,0,35.3613609,-94.3899077667
79230,402145,2010-05-02T14:58:56Z,0,35.3613609,-94.3899077667
79230,402145,2010-04-08T00:36:12Z,0,35.3613609,-94.3899077667
79230,402145,2010-01-31T17:09:01Z,0,35.3613609,-94.3899077667
79230,402145,2010-01-27T02:37:39Z,0,35.3613609,-94.3899077667
79230,402145,2010-01-26T16:49:20Z,0,35.3613609,-94.3899077667
79230,402145,2010-01-17T17:18:18Z,0,35.3613609,-94.3899077667
79230,1135142,2011-04-01T18:23:41Z,2,35.3362369537,-94.4224208593
79230,7152688,2011-03-30T17:15:10Z,2,35.351498258,-94.345638251
79230,1527843,2011-03-29T17:10:52Z,2,35.367011034,-94.37430255
79230,1527843,2011-03-12T00:11:34Z,2,35.367011034,-94.37430255
79230,1527843,2011-02-02T21:04:14Z,2,35.367011034,-94.37430255
79230,1527843,2010-08-07T16:12:25Z,2,35.367011034,-94.37430255
79230,1527843,2010-08-05T18:56:19Z,2,35.367011034,-94.37430255
79230,1527843,2010-07-30T16:51:09Z,2,35.367011034,-94.37430255
79230,6724398,2011-03-28T19:06:00Z,2,35.3816771492,-94.4160714031
79230,197409,2011-03-27T19:06:36Z,2,35.35228605,-94.3494226167
79230,495304,2011-03-13T18:39:48Z,4,35.3131667833,-94.3532729667
79230,6982680,2011-02-26T00:44:59Z,1,35.34564739,-94.41379123
79230,1356100,2011-02-13T16:43:52Z,2,35.489926752,-94.228000076
79230,1356100,2010-10-24T17:44:04Z,2,35.489926752,-94.228000076
79230,1356100,2010-08-22T16:11:56Z,2,35.489926752,-94.228000076
79230,1356100,2010-08-08T17:42:52Z,2,35.489926752,-94.228000076
79230,1056169,2011-01-29T23:09:01Z,2,35.3694284833,-94.3874666333
79230,1056169,2010-05-02T22:57:42Z,2,35.3694284833,-94.3874666333
79230,6778486,2011-01-19T01:40:35Z,2,35.36164975,-94.37450891
79230,1522540,2011-01-07T00:52:32Z,2,35.38204908,-94.39345282
79230,1522540,2010-04-10T01:25:24Z,2,35.38204908,-94.39345282
79230,6443335,2010-12-29T01:36:46Z,2,35.338497946,-94.390673034
79230,6541774,2010-12-05T00:52:36Z,2,35.427794306,-94.361494827
79230,6535774,2010-12-04T02:54:39Z,2,35.341384157,-94.423001215
79230,569068,2010-11-25T01:56:53Z,2,35.3689611667,-94.4217337333
79230,569068,2010-08-24T00:37:27Z,2,35.3689611667,-94.4217337333
79230,433934,2010-11-21T02:48:38Z,2,35.3845208667,-94.4168601333
79230,433934,2010-10-22T17:04:20Z,2,35.3845208667,-94.4168601333
79230,433934,2010-08-17T17:33:51Z,2,35.3845208667,-94.4168601333
79230,433934,2010-07-24T01:35:55Z,2,35.3845208667,-94.4168601333
79230,433934,2010-05-08T01:29:53Z,2,35.3845208667,-94.4168601333
79230,433934,2010-01-23T00:39:15Z,2,35.3845208667,-94.4168601333
79230,1150599,2010-11-21T02:31:52Z,1,35.3852943167,-94.4243598833
79230,1064139,2010-11-17T19:03:04Z,2,35.3865593667,-94.4205919
79230,1064139,2010-10-13T19:45:13Z,2,35.3865593667,-94.4205919
79230,1064139,2010-10-06T18:52:39Z,2,35.3865593667,-94.4205919
79230,1064139,2010-08-18T19:23:08Z,2,35.3865593667,-94.4205919
79230,1064139,2010-08-02T19:45:02Z,2,35.3865593667,-94.4205919
79230,1064139,2010-07-01T17:22:10Z,2,35.3865593667,-94.4205919
79230,1064139,2010-06-04T17:47:54Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-24T18:03:19Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-21T17:58:22Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-17T17:57:09Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-11T17:24:26Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-10T18:06:04Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-05T17:52:36Z,2,35.3865593667,-94.4205919
79230,1064139,2010-05-04T17:45:56Z,2,35.3865593667,-94.4205919
79230,674016,2010-11-16T14:36:25Z,2,35.3274939167,-94.4089910833
79230,674016,2010-06-05T15:48:59Z,2,35.3274939167,-94.4089910833
79230,674016,2010-04-26T12:00:18Z,2,35.3274939167,-94.4089910833
79230,674016,2010-04-07T13:35:59Z,2,35.3274939167,-94.4089910833
79230,1061309,2010-11-11T03:03:03Z,3,35.3873222833,-94.4262746167
79230,1061309,2010-10-06T01:15:31Z,3,35.3873222833,-94.4262746167
79230,1061309,2010-05-20T21:30:35Z,3,35.3873222833,-94.4262746167
79230,1061309,2010-05-04T02:40:47Z,3,35.3873222833,-94.4262746167
79230,5970503,2010-10-23T00:45:58Z,2,35.34628996,-94.33679258
79230,993958,2010-10-15T00:53:24Z,0,35.3742293863,-94.3976897556
79230,1474465,2010-10-12T20:15:12Z,2,35.377422033,-94.407054333
79230,5212508,2010-10-09T16:51:40Z,5,35.393408051,-94.395225137
79230,5010063,2010-10-05T23:11:35Z,0,35.88429015,-94.22968661
79230,1421289,2010-10-01T19:52:49Z,1,35.352522983,-94.374897717
79230,3530537,2010-09-11T17:07:54Z,2,35.369029895,-94.421939873
79230,1559671,2010-09-06T14:17:34Z,5,35.367258814,-94.37429823
79230,1559671,2010-09-05T02:36:13Z,5,35.367258814,-94.37429823
79230,1559671,2010-08-22T17:40:08Z,5,35.367258814,-94.37429823
79230,1559671,2010-08-21T19:36:57Z,5,35.367258814,-94.37429823
79230,1559671,2010-08-07T16:12:16Z,5,35.367258814,-94.37429823
79230,1559671,2010-08-05T18:56:25Z,5,35.367258814,-94.37429823
79230,1559671,2010-08-05T05:14:43Z,5,35.367258814,-94.37429823
79230,1468148,2010-09-04T21:16:32Z,2,35.36046153,-94.3681941
79230,1157971,2010-09-01T02:55:02Z,2,35.3859007359,-94.4227051735
79230,1337525,2010-08-28T14:09:40Z,5,35.328517693,-94.417151513
79230,1337525,2010-06-25T18:20:06Z,5,35.328517693,-94.417151513
79230,200284,2010-08-22T17:39:57Z,5,35.36688355,-94.3745756833
79230,200284,2010-08-07T16:12:05Z,5,35.36688355,-94.3745756833
79230,200284,2010-08-05T18:56:11Z,5,35.36688355,-94.3745756833
79230,200284,2010-07-30T16:46:55Z,5,35.36688355,-94.3745756833
79230,200284,2010-06-22T17:03:49Z,5,35.36688355,-94.3745756833
79230,200284,2010-06-08T18:47:11Z,5,35.36688355,-94.3745756833
79230,200284,2010-06-03T20:25:34Z,5,35.36688355,-94.3745756833
79230,200284,2010-05-18T17:21:57Z,5,35.36688355,-94.3745756833
79230,200284,2010-01-19T17:31:07Z,5,35.36688355,-94.3745756833
79230,1088636,2010-08-15T17:25:56Z,2,35.35545135,-94.3580263667
79230,1158451,2010-08-07T02:40:19Z,3,35.38565505,-94.4223589333
79230,1140379,2010-07-24T18:29:49Z,2,35.3492612333,-94.3417540167
79230,1140379,2010-07-04T01:59:19Z,2,35.3492612333,-94.3417540167
79230,1140379,2010-06-21T20:10:20Z,2,35.3492612333,-94.3417540167
79230,1140379,2010-06-16T18:32:32Z,2,35.3492612333,-94.3417540167
79230,1140379,2010-06-04T13:48:33Z,2,35.3492612333,-94.3417540167
79230,65590,2010-07-09T03:29:26Z,1,34.7557237,-92.2714522167
7310,65590,2011-05-01T01:16:39Z,1,34.7557237,-92.2714522167
21919,65590,2010-07-10T00:37:50Z,1,34.7557237,-92.2714522167
21919,65590,2010-07-05T00:31:40Z,1,34.7557237,-92.2714522167
21919,65590,2010-05-26T23:52:22Z,1,34.7557237,-92.2714522167
21919,65590,2010-05-16T01:40:46Z,1,34.7557237,-92.2714522167
21919,65590,2010-04-28T23:50:58Z,1,34.7557237,-92.2714522167
21919,65590,2010-04-15T23:41:30Z,1,34.7557237,-92.2714522167
21919,65590,2010-03-18T20:11:51Z,1,34.7557237,-92.2714522167
74630,65590,2011-06-15T23:39:22Z,1,34.7557237,-92.2714522167
74630,65590,2011-06-10T22:37:19Z,1,34.7557237,-92.2714522167
74630,65590,2011-05-18T23:26:13Z,1,34.7557237,-92.2714522167
74630,65590,2011-05-13T23:12:43Z,1,34.7557237,-92.2714522167
74630,65590,2011-04-29T23:38:20Z,1,34.7557237,-92.2714522167
74630,65590,2011-04-17T20:40:08Z,1,34.7557237,-92.2714522167
74630,65590,2011-04-14T22:52:42Z,1,34.7557237,-92.2714522167
74630,65590,2010-08-25T23:32:39Z,1,34.7557237,-92.2714522167
74630,65590,2010-08-15T22:42:18Z,1,34.7557237,-92.2714522167
74630,65590,2010-08-11T23:41:44Z,1,34.7557237,-92.2714522167
74630,65590,2010-07-30T23:29:26Z,1,34.7557237,-92.2714522167
74630,65590,2010-07-19T23:06:03Z,1,34.7557237,-92.2714522167
74630,65590,2010-07-11T22:51:52Z,1,34.7557237,-92.2714522167
74630,65590,2010-07-09T23:58:23Z,1,34.7557237,-92.2714522167
74630,65590,2010-07-05T00:24:23Z,1,34.7557237,-92.2714522167
74630,65590,2010-06-27T00:23:54Z,1,34.7557237,-92.2714522167
74630,65590,2010-06-23T00:03:39Z,1,34.7557237,-92.2714522167
74630,65590,2010-06-12T23:26:05Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-29T20:38:38Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-27T00:03:19Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-16T19:14:49Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-14T23:56:48Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-09T18:40:05Z,1,34.7557237,-92.2714522167
74630,65590,2010-05-02T18:49:51Z,1,34.7557237,-92.2714522167
74630,65590,2010-04-28T23:51:09Z,1,34.7557237,-92.2714522167
74630,65590,2010-04-27T00:42:09Z,1,34.7557237,-92.2714522167
74630,65590,2010-04-18T20:58:45Z,1,34.7557237,-92.2714522167
74630,65590,2010-04-15T23:21:28Z,1,34.7557237,-92.2714522167
74630,65590,2010-04-07T00:05:40Z,1,34.7557237,-92.2714522167
79230,697393,2010-07-09T03:11:09Z,6,34.7537685794,-92.2705633885
79230,773510,2010-07-02T00:54:25Z,2,35.36408074,-94.3780747063
79230,773510,2010-06-27T18:01:57Z,2,35.36408074,-94.3780747063
79230,773510,2010-05-23T19:04:27Z,2,35.36408074,-94.3780747063
79230,514062,2010-07-01T23:58:16Z,5,35.37357783,-94.42264658
79230,968884,2010-06-26T17:38:59Z,1,35.32594573,-94.39765566
